PRV55816,1
PRV55817,25
PRV55818,10
PRV55819,198
PRV55820,477
PRV55821,194
PRV55822,382
PRV55826,26
PRV55828,24
PRV55830,10
PRV55831,808
PRV55832,283
PRV55833,144
PRV55834,453
PRV55835,269
PRV55836,82
PRV55837,45
PRV55839,186
PRV55842,122
PRV55843,211
PRV55846,126
PRV55847,184
PRV55848,39
PRV55849,176
PRV55850,236
PRV55851,45
PRV55852,60
PRV55854,2
PRV55855,114
PRV55856,54
PRV55858,8
PRV55859,15
PRV55862,8
PRV55863,5
PRV55864,89
PRV55865,325
PRV55866,115
PRV55867,87
PRV55868,85
PRV55869,346
PRV55870,56
PRV55871,12
PRV55872,139
PRV55873,57
PRV55874,10
PRV55875,26
PRV55876,19
PRV55877,4
PRV55879,2
PRV55880,15
PRV55881,1
PRV55882,22
PRV55883,8
PRV55884,27
PRV55885,8
PRV55886,4
PRV55887,6
PRV55891,51
PRV55892,447
PRV55893,612
PRV55895,1
PRV55896,104
PRV55897,479
PRV55898,27
PRV55900,19
PRV55901,101
PRV55902,69
PRV55903,50
PRV55904,28
PRV55905,95
PRV55906,21
PRV55907,243
PRV55908,55
PRV55909,105
PRV55910,372
PRV55911,239
PRV55912,106
PRV55913,1264
PRV55914,63
PRV55915,32
PRV55916,127
PRV55917,50
PRV55918,10
PRV55919,21
PRV55920,110
PRV55921,59
PRV55925,21
PRV55926,26
PRV55927,211
PRV55928,12
PRV55929,286
PRV55930,44
PRV55931,295
PRV55933,498
PRV55934,652
PRV55935,548
PRV55936,24
PRV55937,379
PRV55938,9
PRV55939,51
PRV55940,32
PRV55941,57
PRV55942,82
PRV55943,716
PRV55944,26
PRV55945,20
PRV55946,50
PRV55948,28
PRV55950,11
PRV55951,446
PRV55953,13
PRV55955,246
PRV55956,22
PRV55957,107
PRV55958,29
PRV55959,323
PRV55963,47
PRV55964,37
PRV55965,33
PRV55966,21
PRV55968,148
PRV55969,686
PRV55970,40
PRV55971,620
PRV55972,109
PRV55974,175
PRV55977,1297
PRV55978,398
PRV55980,17
PRV55981,54
PRV55982,4
PRV55983,22
PRV55984,392
PRV55985,57
PRV55986,232
PRV55989,2
PRV55990,231
PRV55991,32
PRV55993,32
PRV55995,46
PRV55996,98
PRV55997,322
PRV55999,304
PRV56001,70
PRV56002,32
PRV56003,12
PRV56004,5
PRV56005,74
PRV56006,1088
PRV56007,81
PRV56008,1368
PRV56010,83
PRV56011,2828
PRV56012,44
PRV56013,90
PRV56014,34
PRV56015,149
PRV56016,11
PRV56017,13
PRV56018,72
PRV56019,657
PRV56020,155
PRV56021,128
PRV56023,42
PRV56025,153
PRV56026,44
PRV56027,25
PRV56028,201
PRV56029,1
PRV56030,204
PRV56031,19
PRV56032,9
PRV56033,8
PRV56034,13
PRV56036,49
PRV56037,5
PRV56038,7
PRV56039,97
PRV56040,13
PRV56041,55
PRV56044,260
PRV56045,120
PRV56046,20
PRV56047,3
PRV56048,16
PRV56049,149
PRV56050,1
PRV56051,4
PRV56052,12
PRV56054,45
PRV56055,9
PRV56056,1
PRV56057,9
PRV56058,11
PRV56060,1
PRV56062,25
PRV56063,11
PRV56065,1
PRV56066,8
PRV56067,3
PRV56068,41
PRV56071,3
PRV56072,1
PRV56073,12
PRV56075,12
PRV56076,3
PRV56077,7
PRV56078,4
PRV56080,5
PRV56083,3
PRV56084,1
PRV56086,16
PRV56087,1
PRV56088,85
PRV56089,1
PRV56090,12
PRV56091,1
PRV56092,5
PRV56093,7
PRV56094,25
PRV56095,11
PRV56098,21
PRV56099,3
PRV56101,5
PRV56102,36
PRV56103,116
PRV56104,483
PRV56105,32
PRV56106,2
PRV56108,15
PRV56109,12
PRV56111,93
PRV56113,45
PRV56114,41
PRV56115,2
PRV56116,35
PRV56117,13
PRV56118,14
PRV56119,11
PRV56120,4
PRV56121,16
PRV56122,3
PRV56123,40
PRV56124,6
PRV56125,7
PRV56126,5
PRV56129,23
PRV56130,17
PRV56131,15
PRV56133,15
PRV56134,62
PRV56135,22
PRV56136,8
PRV56137,48
PRV56138,36
PRV56139,21
PRV56140,31
PRV56141,39
PRV56142,53
PRV56143,29
PRV56145,52
PRV56146,21
PRV56147,8
PRV56148,142
PRV56149,27
PRV56151,87
PRV56152,18
PRV56153,9
PRV56154,19
PRV56156,69
PRV56157,38
PRV56158,37
PRV56159,30
PRV56161,47
PRV56163,7
PRV56164,26
PRV56165,19
PRV56166,8
PRV56168,1
PRV56169,22
PRV56170,18
PRV56171,15
PRV56172,11
PRV56173,44
PRV56174,9
PRV56176,21
PRV56177,18
PRV56179,8
PRV56181,12
PRV56182,51
PRV56183,23
PRV56184,18
PRV56185,7
PRV56186,12
PRV56187,18
PRV56189,6
PRV56190,6
PRV56191,62
PRV56193,14
PRV56194,8
PRV56196,6
PRV56198,21
PRV56199,16
PRV56200,58
PRV56201,3
PRV56202,1
PRV56206,30
PRV56207,94
PRV56208,66
PRV56209,187
PRV56210,150
PRV56211,83
PRV56212,17
PRV56213,642
PRV56214,3
PRV56216,480
PRV56217,45
PRV56218,118
PRV56219,277
PRV56220,15
PRV56221,305
PRV56222,101
PRV56224,111
PRV56225,587
PRV56227,26
PRV56228,262
PRV56229,13
PRV56231,270
PRV56232,35
PRV56233,98
PRV56234,70
PRV56235,170
PRV56236,36
PRV56237,198
PRV56238,31
PRV56239,125
PRV56241,138
PRV56242,135
PRV56243,908
PRV56245,76
PRV56247,26
PRV56248,932
PRV56249,1107
PRV56251,30
PRV56252,18
PRV56253,310
PRV56255,101
PRV56256,55
PRV56257,50
PRV56258,70
PRV56259,196
PRV56260,59
PRV56261,69
PRV56262,15
PRV56263,18
PRV56264,51
PRV56265,126
PRV56266,29
PRV56267,4
PRV56268,1108
PRV56269,17
PRV56270,1041
PRV56271,93
PRV56272,22
PRV56274,8
PRV56275,80
PRV56276,6
PRV56277,19
PRV56278,27
PRV56279,53
PRV56280,39
PRV56281,54
PRV56282,4
PRV56283,3
PRV56284,67
PRV56285,13
PRV56286,1
PRV56287,107
PRV56288,2
PRV56289,5
PRV56290,23
PRV56291,36
PRV56293,3
PRV56295,4
PRV56297,28
PRV56299,5
PRV56300,8
PRV56301,3
PRV56302,4
PRV56303,2
PRV56304,15
PRV56305,29
PRV56306,7
PRV56307,12
PRV56308,15
PRV56309,3
PRV56310,1
PRV56311,19
PRV56313,3
PRV56314,8
PRV56316,6
PRV56317,2
PRV56318,1
PRV56319,13
PRV56321,7
PRV56322,37
PRV56324,1
PRV56328,15
PRV56329,14
PRV56330,16
PRV56331,1
PRV56333,42
PRV56334,8
PRV56335,18
PRV56336,21
PRV56337,2
PRV56338,10
PRV56339,1
PRV56340,3
PRV56341,1
PRV56342,5
PRV56344,11
PRV56345,570
PRV56346,42
PRV56347,51
PRV56348,58
PRV56349,61
PRV56350,157
PRV56351,29
PRV56352,24
PRV56353,96
PRV56354,11
PRV56355,115
PRV56357,16
PRV56358,4
PRV56360,78
PRV56361,114
PRV56362,60
PRV56363,19
PRV56364,79
PRV56366,9
PRV56367,45
PRV56368,34
PRV56369,1
PRV56370,9
PRV56373,1
PRV56374,25
PRV56375,54
PRV56376,20
PRV56377,1
PRV56378,31
PRV56379,53
PRV56380,21
PRV56381,8
PRV56384,49
PRV56385,22
PRV56387,1
PRV56388,7
PRV56389,15
PRV56390,5
PRV56391,2
PRV56392,20
PRV56393,10
PRV56394,32
PRV56395,6
PRV56396,83
PRV56397,47
PRV56398,19
PRV56400,9
PRV56401,143
PRV56403,34
PRV56404,362
PRV56405,60
PRV56406,201
PRV56407,40
PRV56408,68
PRV56410,348
PRV56411,75
PRV56412,111
PRV56413,12
PRV56414,27
PRV56415,41
PRV56416,1588
PRV56417,119
PRV56418,29
PRV56421,133
PRV56423,12
PRV56425,380
PRV56426,435
PRV56427,23
PRV56428,310
PRV56430,38
PRV56432,25
PRV56433,121
PRV56435,259
PRV56437,718
PRV56438,133
PRV56439,442
PRV56440,89
PRV56441,35
PRV56442,1323
PRV56444,1312
PRV56445,55
PRV56447,168
PRV56448,583
PRV56449,135
PRV56451,259
PRV56452,109
PRV56453,115
PRV56454,159
PRV56455,13
PRV56456,46
PRV56458,54
PRV56461,114
PRV56463,18
PRV56464,84
PRV56466,55
PRV56467,348
PRV56468,34
PRV56469,130
PRV56470,37
PRV56471,43
PRV56473,55
PRV56474,31
PRV56475,34
PRV56476,4
PRV56477,9
PRV56478,152
PRV56479,139
PRV56480,21
PRV56481,127
PRV56482,28
PRV56483,32
PRV56484,9
PRV56485,48
PRV56486,76
PRV56487,27
PRV56489,21
PRV56490,14
PRV56494,558
PRV56495,36
PRV56496,41
PRV56497,30
PRV56498,7
PRV56500,151
PRV56501,231
PRV56502,7
PRV56504,66
PRV56507,42
PRV56508,176
PRV56509,117
PRV56510,9
PRV56511,23
PRV56512,27
PRV56514,6
PRV56515,7
PRV56517,123
PRV56518,2
PRV56519,7
PRV56521,32
PRV56522,3
PRV56523,21
PRV56524,3
PRV56525,66
PRV56526,32
PRV56527,57
PRV56528,21
PRV56529,34
PRV56530,3
PRV56531,5
PRV56533,15
PRV56535,67
PRV56536,65
PRV56537,104
PRV56538,23
PRV56539,1
PRV56540,1
PRV56541,54
PRV56543,4
PRV56544,20
PRV56545,1
PRV56546,9
PRV56547,7
PRV56548,8
PRV56549,2
PRV56550,80
PRV56551,36
PRV56552,24
PRV56553,65
PRV56554,48
PRV56555,68
PRV56556,878
PRV56557,65
PRV56559,1111
PRV56560,2307
PRV56562,36
PRV56563,30
PRV56566,176
PRV56568,131
PRV56570,30
PRV56571,11
PRV56572,20
PRV56574,62
PRV56575,827
PRV56576,233
PRV56577,291
PRV56578,81
PRV56579,39
PRV56580,185
PRV56581,7
PRV56582,1
PRV56583,24
PRV56584,55
PRV56585,7
PRV56586,4
PRV56587,472
PRV56588,268
PRV56589,23
PRV56590,32
PRV56591,142
PRV56592,118
PRV56593,45
PRV56594,70
PRV56595,56
PRV56596,18
PRV56597,190
PRV56598,278
PRV56601,33
PRV56602,144
PRV56603,4
PRV56604,29
PRV56605,107
PRV56606,63
PRV56607,72
PRV56608,856
PRV56610,28
PRV56611,123
PRV56613,304
PRV56614,26
PRV56615,128
PRV56616,176
PRV56618,133
PRV56621,91
PRV56622,26
PRV56624,22
PRV56625,36
PRV56626,94
PRV56628,101
PRV56630,159
PRV56632,71
PRV56633,5
PRV56634,205
PRV56635,10
PRV56637,160
PRV56638,26
PRV56639,94
PRV56640,23
PRV56641,1
PRV56642,141
PRV56643,24
PRV56645,64
PRV56647,182
PRV56648,49
PRV56649,266
PRV56651,71
PRV56653,72
PRV56654,49
PRV56655,250
PRV56656,42
PRV56657,20
PRV56658,70
PRV56659,141
PRV56660,4
PRV56662,8
PRV56663,249
PRV56664,14
PRV56667,31
PRV56668,73
PRV56669,40
PRV56671,43
PRV56672,159
PRV56673,4
PRV56674,46
PRV56675,323
PRV56677,1
PRV56679,25
PRV56680,32
PRV56681,5
PRV56682,19
PRV56683,167
PRV56684,92
PRV56685,403
PRV56686,20
PRV56687,9
PRV56688,36
PRV56689,1789
PRV56691,4
PRV56693,371
PRV56694,8
PRV56696,34
PRV56697,78
PRV56699,3
PRV56700,5
PRV56701,23
PRV56702,224
PRV56703,48
PRV56705,16
PRV56706,346
PRV56707,18
PRV56708,7
PRV56710,67
PRV56711,63
PRV56712,4
PRV56713,173
PRV56715,13
PRV56716,124
PRV56717,8
PRV56718,142
PRV56719,67
PRV56720,12
PRV56721,200
PRV56722,25
PRV56723,18
PRV56724,26
PRV56725,288
PRV56726,16
PRV56728,42
PRV56729,219
PRV56730,54
PRV56731,20
PRV56732,28
PRV56733,198
PRV56734,22
PRV56735,411
PRV56738,512
PRV56739,5
PRV56740,45
PRV56741,25
PRV56742,35
PRV56743,393
PRV56745,132
PRV56746,43
PRV56747,16
PRV56748,461
PRV56749,28
PRV56750,11
PRV56751,84
PRV56752,25
PRV56753,24
PRV56754,109
PRV56755,18
PRV56758,530
PRV56759,11
PRV56760,641
PRV56761,117
PRV56762,39
PRV56763,26
PRV56764,201
PRV56765,22
PRV56766,27
PRV56767,18
PRV56768,4
PRV56769,23
PRV56771,2
PRV56772,70
PRV56773,42
PRV56774,1
PRV56775,18
PRV56777,44
PRV56778,38
PRV56780,7
PRV56782,284
PRV56783,85
PRV56784,19
PRV56788,177
PRV56789,67
PRV56790,91
PRV56791,232
PRV56792,8
PRV56793,30
PRV56796,92
PRV56797,5
PRV56798,24
PRV56800,55
PRV56801,25
PRV56802,13
PRV56803,794
PRV56805,1
PRV56807,91
PRV56808,61
PRV56809,43
PRV56810,14
PRV56811,62
PRV56813,105
PRV56816,15
PRV56818,20
PRV56819,25
PRV56820,5
PRV56821,12
PRV56823,18
PRV56824,136
PRV56826,24
PRV56828,140
PRV56829,192
PRV56830,7
PRV56831,5
PRV56832,11
PRV56833,8
PRV56834,16
PRV56835,103
PRV56836,3
PRV56837,42
PRV56839,12
PRV56840,89
PRV56843,2
PRV56845,9
PRV56846,21
PRV56850,17
PRV56851,20
PRV56852,20
PRV56853,27
PRV56854,3
PRV56855,4
PRV56856,90
PRV56857,44
PRV56858,40
PRV56860,3
PRV56861,31
PRV56862,13
PRV56863,52
PRV56864,24
PRV56866,68
PRV56867,9
PRV56868,18
PRV56869,36
PRV56870,13
PRV56871,11
PRV56873,2
PRV56877,44
PRV56878,26
PRV56879,7
PRV56880,2
PRV56881,78
PRV56882,21
PRV56884,8
PRV56885,10
PRV56886,11
PRV56887,35
PRV56888,10
PRV56889,49
PRV56890,12
PRV56891,1
PRV56892,13
PRV56893,7
PRV56894,26
PRV56895,14
PRV56896,3
PRV56897,8
PRV56900,2
PRV56901,65
PRV56902,1
PRV56903,2
PRV56904,4
PRV56905,15
PRV56906,7
PRV56907,15
PRV56908,2
PRV56909,7
PRV56910,5
PRV56912,7
PRV56914,6
PRV56915,4
PRV56916,11
PRV56917,8
PRV56918,7
PRV56919,2
PRV56920,1
PRV56923,41
PRV56926,1
PRV56928,32
PRV56929,45
PRV56930,24
PRV56931,20
PRV56932,9
PRV56933,12
PRV56934,6
PRV56935,24
PRV56937,5
PRV56938,22
PRV56939,16
PRV56941,21
PRV56942,24
PRV56944,3
PRV56945,57
PRV56946,2
PRV56947,3
PRV56948,2
PRV56949,103
PRV56950,2
PRV56951,19
PRV56953,20
PRV56954,20
PRV56956,5
PRV56957,137
PRV56958,13
PRV56960,8
PRV56963,6
PRV56964,5
PRV56965,3
PRV56966,2
PRV56967,91
PRV56969,1
PRV56970,2
PRV56971,4
PRV56972,48
PRV56973,17
PRV56974,1
PRV56976,6
PRV56977,8
PRV56978,120
PRV56980,17
PRV56981,7
PRV56982,24
PRV56984,3
PRV56985,17
PRV56986,2
PRV56987,7
PRV56988,1
PRV56989,2
PRV56990,55
PRV56991,15
PRV56992,2
PRV56993,24
PRV56995,10
PRV56996,11
PRV56997,25
PRV56998,2
PRV56999,8
PRV57000,61
PRV57002,49
PRV57004,122
PRV57005,2
PRV57006,105
PRV57010,57
PRV57011,17
PRV57013,41
PRV57014,76
PRV57015,44
PRV57016,16
PRV57017,23
PRV57018,33
PRV57020,6
PRV57021,13
PRV57023,15
PRV57024,9
PRV57025,49
PRV57030,57
PRV57031,152
PRV57033,53
PRV57034,64
PRV57036,20
PRV57038,33
PRV57039,5
PRV57041,26
PRV57043,1
PRV57046,97
PRV57047,16
PRV57048,5
PRV57049,22
PRV57051,3
PRV57052,13
PRV57053,23
PRV57054,26
PRV57056,10
PRV57057,26
PRV57058,29
PRV57059,9
PRV57061,1
PRV57062,58
PRV57063,1
PRV57067,18
PRV57069,2
PRV57072,4
PRV57073,10
PRV57074,7
PRV57075,2
PRV57076,2
PRV57077,3
PRV57078,10
PRV57080,1
PRV57081,37
PRV57082,5
PRV57084,8
PRV57085,5
PRV57086,6
PRV57087,4
PRV57088,10
PRV57089,3
PRV57091,4
PRV57092,2
PRV57093,1
PRV57094,3
PRV57096,11
PRV57097,2
PRV57098,49
PRV57099,14
PRV57100,24
PRV57101,263
PRV57102,16
PRV57103,2047
PRV57104,133
PRV57105,4
PRV57107,13
PRV57108,49
PRV57109,85
PRV57110,18
PRV57112,159
PRV57113,7
PRV57115,12
PRV57116,7
PRV57117,190
PRV57118,13
PRV57119,5
PRV57120,48
PRV57121,38
PRV57122,14
PRV57124,57
PRV57125,370
PRV57126,43
PRV57127,22
PRV57128,60
PRV57129,282
PRV57130,3
PRV57131,2
PRV57132,9
PRV57133,14
PRV57134,16
PRV57136,43
PRV57137,43
PRV57138,6
PRV57139,16
PRV57140,2
PRV57141,17
PRV57142,12
PRV57143,1
PRV57144,8
PRV57145,4
PRV57146,9
PRV57147,12
PRV57148,83
PRV57149,143
PRV57150,165
PRV57151,515
PRV57152,397
PRV57153,94
PRV57154,52
PRV57156,215
PRV57157,156
PRV57158,270
PRV57159,228
PRV57160,101
PRV57161,6
PRV57162,104
PRV57165,37
PRV57166,151
PRV57167,237
PRV57168,75
PRV57169,30
PRV57170,579
PRV57171,191
PRV57172,1755
PRV57173,1221
PRV57174,54
PRV57175,78
PRV57176,131
PRV57177,561
PRV57179,206
PRV57181,121
PRV57182,75
PRV57183,52
PRV57184,114
PRV57185,186
PRV57186,42
PRV57187,113
PRV57188,21
PRV57189,255
PRV57190,82
PRV57191,1493
PRV57192,406
PRV57193,391
PRV57194,30
PRV57196,68
PRV57197,100
PRV57198,54
PRV57199,7
PRV57200,25
PRV57202,165
PRV57203,47
PRV57204,133
PRV57205,92
PRV57206,484
PRV57207,73
PRV57208,113
PRV57209,1106
PRV57210,43
PRV57211,111
PRV57212,100
PRV57213,82
PRV57215,10
PRV57216,82
PRV57217,62
PRV57218,413
PRV57219,46
PRV57223,54
PRV57224,213
PRV57225,178
PRV57227,52
PRV57228,526
PRV57230,180
PRV57231,48
PRV57232,7
PRV57233,140
PRV57234,24
PRV57235,15
PRV57236,87
PRV57238,44
PRV57239,28
PRV57240,72
PRV57241,59
PRV57242,103
PRV57244,4
PRV57245,91
PRV57246,6
PRV57247,11
PRV57248,6
PRV57250,23
PRV57251,15
PRV57252,3
PRV57253,43
PRV57255,34
PRV57256,8
PRV57257,17
PRV57259,48
PRV57261,10
PRV57262,24
PRV57263,52
PRV57264,8
PRV57265,1
PRV57266,34
PRV57269,36
PRV57270,9
PRV57272,25
PRV57273,9
PRV57274,4
PRV57275,61
PRV57276,13
PRV57277,7
PRV57278,7
PRV57280,3
PRV57282,41
PRV57283,1
PRV57284,23
PRV57285,8
PRV57286,2
PRV57287,288
PRV57288,93
PRV57289,9
PRV57290,2
PRV57291,3
PRV57293,12
PRV57294,2
PRV57295,14
PRV57297,8
PRV57298,3
PRV57299,6
PRV57301,32
PRV57302,4
PRV57303,105
PRV57304,92
PRV57305,674
PRV57306,2309
PRV57307,38
PRV57308,6
PRV57309,35
PRV57310,122
PRV57311,338
PRV57312,333
PRV57313,402
PRV57314,48
PRV57315,22
PRV57316,85
PRV57317,455
PRV57318,150
PRV57319,278
PRV57320,38
PRV57321,84
PRV57322,33
PRV57324,117
PRV57325,41
PRV57326,5
PRV57327,3
PRV57328,38
PRV57329,36
PRV57330,34
PRV57331,141
PRV57332,98
PRV57333,1004
PRV57334,68
PRV57335,806
PRV57336,134
PRV57339,454
PRV57340,41
PRV57341,177
PRV57343,74
PRV57344,478
PRV57345,88
PRV57346,528
PRV57347,145
PRV57348,917
PRV57350,46
PRV57351,34
PRV57352,44
PRV57354,22
PRV57355,34
PRV57356,67
PRV57357,16
PRV57358,77
PRV57359,102
PRV57361,60
PRV57363,2
PRV57364,10
PRV57365,182
PRV57366,11
PRV57367,11
PRV57368,21
PRV57369,28
PRV57371,1
PRV57372,32
PRV57373,2
PRV57374,6
PRV57375,81
PRV57376,20
PRV57378,35
PRV57379,28
PRV57380,87
PRV57381,49
PRV57382,78
PRV57385,90
PRV57386,1
PRV57388,9
PRV57389,6
PRV57390,55
PRV57391,19
PRV57392,2
PRV57393,5
PRV57394,16
PRV57396,1
PRV57397,7
PRV57398,3
PRV57399,1
PRV57400,8
PRV57401,8
PRV57402,1
PRV57403,15
PRV57404,46
PRV57405,31
PRV57406,68
PRV57407,216
PRV57408,55
PRV57409,71
PRV57410,239
PRV57411,29
PRV57412,297
PRV57413,52
PRV57414,28
PRV57415,86
PRV57416,7
PRV57417,9
PRV57419,17
PRV57421,35
PRV57422,103
PRV57423,47
PRV57424,38
PRV57425,123
PRV57426,60
PRV57427,30
PRV57429,153
PRV57431,24
PRV57432,48
PRV57433,70
PRV57434,313
PRV57435,25
PRV57436,41
PRV57437,27
PRV57438,14
PRV57440,4
PRV57441,74
PRV57443,52
PRV57444,13
PRV57445,30
PRV57446,8
PRV57447,9
PRV57448,204
PRV57449,103
PRV57450,11
PRV57452,3
PRV57453,17
PRV57454,41
PRV57455,6
PRV57456,16
PRV57459,11
PRV57460,36
PRV57461,1
PRV57462,10
PRV57463,28
PRV57464,2
PRV57465,22
PRV57467,1
PRV57468,12
PRV57469,58
PRV57470,12
PRV57471,2
PRV57472,4
PRV57473,1
PRV57474,4
PRV57475,23
PRV57476,144
PRV57477,85
PRV57479,19
PRV57481,62
PRV57484,9
PRV57485,10
PRV57486,35
PRV57487,15
PRV57488,5
PRV57489,17
PRV57490,21
PRV57491,116
PRV57492,117
PRV57495,113
PRV57496,38
PRV57499,17
PRV57500,79
PRV57501,63
PRV57502,259
PRV57504,28
PRV57507,112
PRV57509,58
PRV57510,247
PRV57512,108
PRV57514,51
PRV57515,88
PRV57516,10
PRV57517,60
PRV57518,97
PRV57519,157
PRV57520,23
PRV57521,110
PRV57522,40
PRV57523,150
PRV57525,107
PRV57526,202
PRV57527,165
PRV57528,399
PRV57529,294
PRV57530,475
PRV57531,68
PRV57532,351
PRV57533,107
PRV57534,152
PRV57536,79
PRV57539,33
PRV57540,39
PRV57541,31
PRV57542,37
PRV57543,354
PRV57544,52
PRV57545,61
PRV57546,18
PRV57547,84
PRV57548,210
PRV57549,518
PRV57550,29
PRV57551,131
PRV57552,11
PRV57553,21
PRV57555,42
PRV57557,97
PRV57558,57
PRV57560,2
PRV57561,17
PRV57563,6
PRV57564,7
PRV57565,6
PRV57567,12
PRV57568,46
PRV57569,73
PRV57570,4
PRV57571,1
PRV57572,265
PRV57573,33
PRV57574,58
PRV57575,24
PRV57576,22
PRV57577,73
PRV57578,2
PRV57580,134
PRV57581,14
PRV57583,14
PRV57584,43
PRV57585,140
PRV57586,143
PRV57588,2
PRV57590,76
PRV57592,79
PRV57593,26
PRV57594,14
PRV57595,56
PRV57596,160
PRV57597,226
PRV57598,23
PRV57599,5
PRV57600,51
PRV57601,61
PRV57602,38
PRV57603,169
PRV57605,134
PRV57609,2
PRV57610,32
PRV57611,134
PRV57612,6
PRV57613,2
PRV57614,4
PRV57615,2
PRV57616,7
PRV57617,3
PRV57618,220
PRV57619,21
PRV57623,4
PRV57624,41
PRV57625,44
PRV57626,6
PRV57627,28
PRV57629,10
PRV57630,8
PRV57631,18
PRV57632,1
PRV57633,4
PRV57634,8
PRV57635,18
PRV57636,5
PRV57638,9
PRV57639,17
PRV57640,15
PRV57641,61
PRV57642,220
PRV57643,109
PRV57645,6
PRV57646,25
PRV57647,46
PRV57650,36
PRV57651,22
PRV57652,15
PRV57653,82
PRV57654,72
PRV57655,1
PRV57657,53
PRV57658,51
PRV57659,1
PRV57660,6
PRV57662,3
PRV57663,3
PRV57667,3
PRV57668,23
PRV57669,3
PRV57670,1
PRV57671,6
PRV57672,424
PRV57673,217
PRV57674,411
PRV57675,3
PRV57676,15
PRV57677,226
PRV57678,9
PRV57679,1
PRV57680,19
PRV57682,3
PRV57683,15
PRV57684,65
PRV57686,23
PRV57687,6
PRV57688,12
PRV57689,53
PRV57690,4
PRV57691,51
PRV57692,2
PRV57693,133
PRV57694,17
PRV57696,3
PRV57697,66
PRV57699,3
PRV57700,1
PRV57701,4
PRV57702,15
PRV57704,7
PRV57705,2
PRV57706,5
PRV57707,2
PRV57709,216
PRV57710,409
PRV57711,23
PRV57712,9
PRV57714,4
PRV57715,858
PRV57716,11
PRV57717,113
PRV57718,161
PRV57719,23
PRV57720,14
PRV57721,3
PRV57722,34
PRV57723,20
PRV57724,2
PRV57725,7
PRV57727,16
PRV57728,4
PRV57729,23
PRV57730,40
PRV57731,2
PRV57732,50
PRV57733,45
PRV57734,19
PRV57735,6
PRV57736,12
PRV57737,2
PRV57738,1
PRV57739,11
PRV57740,12
PRV57741,15
PRV57742,8
PRV57743,8
PRV57744,19
PRV57746,42
PRV57747,2
PRV57748,45
PRV57751,4
PRV57752,1
PRV57753,1
PRV57754,6
PRV57755,1
PRV57756,27
PRV57757,11
PRV57758,2
PRV57759,28
PRV57760,22
PRV57761,82
PRV57762,1
PRV57763,118
PRV51001,5
PRV51003,45
PRV51004,27
PRV51005,222
PRV51007,12
PRV51008,6
PRV51011,12
PRV51012,8
PRV51013,11
PRV51014,10
PRV51015,1
PRV51016,1
PRV51017,95
PRV51021,53
PRV51023,12
PRV51024,13
PRV51025,26
PRV51026,11
PRV51027,11
PRV51029,18
PRV51030,59
PRV51031,40
PRV51032,5
PRV51035,9
PRV51036,51
PRV51037,88
PRV51038,32
PRV51040,20
PRV51041,6
PRV51042,35
PRV51043,2
PRV51044,12
PRV51045,6
PRV51046,12
PRV51047,1
PRV51048,7
PRV51049,13
PRV51052,8
PRV51053,1
PRV51054,9
PRV51055,5
PRV51056,6
PRV51057,2
PRV51058,15
PRV51059,26
PRV51060,6
PRV51061,28
PRV51062,72
PRV51063,25
PRV51064,66
PRV51065,11
PRV51066,8
PRV51067,14
PRV51068,53
PRV51070,19
PRV51071,3
PRV51072,36
PRV51074,7
PRV51075,4
PRV51076,4
PRV51077,9
PRV51078,8
PRV51081,40
PRV51082,4
PRV51083,17
PRV51084,24
PRV51086,41
PRV51089,46
PRV51090,1
PRV51091,6
PRV51093,4
PRV51096,0
PRV51097,22
PRV51098,0
PRV51100,4
PRV51101,1
PRV51102,8
PRV51103,0
PRV51104,0
PRV51105,2
PRV51108,5
PRV51109,3
PRV51110,4
PRV51111,21
PRV51112,62
PRV51113,28
PRV51114,42
PRV51115,1
PRV51117,0
PRV51118,12
PRV51119,58
PRV51120,4
PRV51121,5
PRV51122,3
PRV51123,8
PRV51125,12
PRV51126,13
PRV51128,16
PRV51129,16
PRV51130,2
PRV51131,1
PRV51132,1
PRV51134,1
PRV51135,1
PRV51136,1
PRV51137,13
PRV51138,6
PRV51139,11
PRV51140,97
PRV51141,12
PRV51142,11
PRV51143,10
PRV51144,10
PRV51145,106
PRV51146,131
PRV51147,5
PRV51148,80
PRV51149,73
PRV51151,45
PRV51152,19
PRV51153,16
PRV51154,32
PRV51155,16
PRV51156,93
PRV51159,128
PRV51160,61
PRV51164,90
PRV51165,37
PRV51166,2
PRV51167,35
PRV51168,16
PRV51169,11
PRV51170,6
PRV51171,12
PRV51173,7
PRV51175,5
PRV51176,64
PRV51178,24
PRV51179,4
PRV51180,21
PRV51181,1
PRV51183,33
PRV51185,2
PRV51186,1
PRV51189,10
PRV51190,12
PRV51191,6
PRV51194,4
PRV51196,129
PRV51198,1
PRV51200,4
PRV51201,3
PRV51202,1
PRV51203,3
PRV51204,76
PRV51205,2
PRV51206,1
PRV51207,3
PRV51209,2
PRV51210,3
PRV51211,1
PRV51212,5
PRV51213,1
PRV51214,1
PRV51215,0
PRV51216,7
PRV51217,0
PRV51218,1
PRV51219,1
PRV51221,0
PRV51222,0
PRV51224,0
PRV51225,1
PRV51226,2
PRV51228,2
PRV51229,10
PRV51230,6
PRV51231,2
PRV51232,1
PRV51233,1
PRV51234,4
PRV51235,1
PRV51236,1
PRV51237,1
PRV51238,4
PRV51239,0
PRV51240,14
PRV51241,10
PRV51242,20
